                                               filename   slit    nx    ny    nz   int  odcid     x1     x2     y1     y2                name
        EUV2006_195_01_09_21_UVIS_026IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2006_195_01_13_13_UVIS_026IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2006_195_01_26_20_UVIS_026IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2006_195_01_30_11_UVIS_026IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2006_195_01_34_03_UVIS_026IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2006_195_01_47_58_UVIS_026IC_ALPVIR001_PRIME      2  1024    64    13    45   1085      0   1023      0     63             alp vir
        EUV2006_195_02_26_57_UVIS_026IC_ALPVIR001_PRIME      1  1024    60    10   240   1143      0   1023      2     61             alp vir
        EUV2006_203_01_02_36_UVIS_026ST_ALPVIR002_PRIME      2   512     5   453     5   1067    512   1023     26     30             alp vir
        EUV2006_240_00_02_06_UVIS_027IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2006_240_00_05_57_UVIS_027IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2006_240_00_09_49_UVIS_027IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2006_240_00_22_56_UVIS_027IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2006_240_00_26_47_UVIS_027IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2006_240_00_30_39_UVIS_027IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2006_240_00_45_15_UVIS_027IC_ALPVIR001_PRIME      2  1024    64    81    45   1085      0   1023      0     63             alp vir
        EUV2006_240_02_24_04_UVIS_027IC_ALPVIR001_PRIME      1  1024    60     2   240   1143      0   1023      2     61             alp vir
      EUV2006_285_06_55_21_UVIS_030ST_URALPVIR001_PRIME      2   128    64     4    60   1120      0   1023      0     63             alp vir
      EUV2006_285_06_59_21_UVIS_030ST_URALPVIR001_PRIME      2   128    64     1    60   1120      0   1023      0     63             alp vir
      EUV2006_285_07_02_21_UVIS_030ST_URALPVIR001_PRIME      2   128    64     1    60   1120      0   1023      0     63             alp vir
      EUV2006_285_07_03_21_UVIS_030ST_URALPVIR001_PRIME      2   128    64     2    60   1120      0   1023      0     63             alp vir
      EUV2006_285_07_06_21_UVIS_030ST_URALPVIR001_PRIME      2   128    64    15    60   1120      0   1023      0     63             alp vir
      EUV2006_285_07_21_21_UVIS_030ST_URALPVIR001_PRIME      2   128    64    53    60   1120      0   1023      0     63             alp vir
      EUV2006_285_08_14_22_UVIS_030ST_URALPVIR001_PRIME      2   512     5    68     5   1067    512   1023     31     35             alp vir
      EUV2006_285_08_20_02_UVIS_030ST_URALPVIR001_PRIME      2   512     5    48     5   1067    512   1023     31     35             alp vir
        EUV2006_308_03_34_42_UVIS_032IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2006_308_03_38_33_UVIS_032IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2006_308_03_42_25_UVIS_032IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2006_308_03_55_32_UVIS_032IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2006_308_03_59_23_UVIS_032IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2006_308_04_03_15_UVIS_032IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2006_308_04_17_10_UVIS_032IC_ALPVIR001_PRIME      2  1024    64    13    45   1085      0   1023      0     63             alp vir
        EUV2006_308_04_49_04_UVIS_032IC_ALPVIR001_PRIME      1  1024    60     6   240   1143      0   1023      2     61             alp vir
      EUV2006_337_01_58_59_UVIS_034ST_URALPVIR001_PRIME      2   128    64   139    60   1120      0   1023      0     63             alp vir
        EUV2007_077_09_40_34_UVIS_041IC_ALPVIR001_PRIME      2  1024    64    81    45   1085      0   1023      0     63             alp vir
        EUV2007_077_10_54_23_UVIS_041IC_ALPVIR001_PRIME      1  1024    60     9   240   1143      0   1023      2     61             alp vir
        EUV2007_140_15_37_19_UVIS_045IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_140_15_41_11_UVIS_045IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_140_15_45_03_UVIS_045IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_140_15_58_09_UVIS_045IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_140_16_02_01_UVIS_045IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_140_16_05_53_UVIS_045IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_140_16_20_53_UVIS_045IC_ALPVIR001_PRIME      2  1024    64    81    45   1085      0   1023      0     63             alp vir
        EUV2007_171_14_27_09_UVIS_047IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_171_14_31_01_UVIS_047IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_171_14_34_53_UVIS_047IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_171_14_47_59_UVIS_047IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_171_14_51_51_UVIS_047IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_171_14_55_43_UVIS_047IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_171_15_09_38_UVIS_047IC_ALPVIR001_PRIME      2  1024    64    13    45   1085      0   1023      0     63             alp vir
        EUV2007_171_15_30_52_UVIS_047IC_ALPVIR001_PRIME      1  1024    60     4   240   1143      0   1023      2     61             alp vir
        EUV2007_192_02_04_18_UVIS_048IC_ETAUMA001_PRIME      2  1024    64    81    45   1085      0   1023      0     63             eta uma
        EUV2007_192_03_20_02_UVIS_048IC_ETAUMA001_PRIME      1  1024    60     8   240   1143      0   1023      2     61             eta uma
        EUV2007_223_01_02_14_UVIS_049IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_223_01_06_06_UVIS_049IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_223_01_09_58_UVIS_049IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_223_01_23_04_UVIS_049IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_223_01_26_56_UVIS_049IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_223_01_30_48_UVIS_049IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_223_01_45_33_UVIS_049IC_ALPVIR001_PRIME      2  1024    64    77    45   1085      0   1023      0     63             alp vir
        EUV2007_259_22_04_04_UVIS_050IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_259_22_07_56_UVIS_050IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_259_22_11_48_UVIS_050IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_259_22_24_54_UVIS_050IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_259_22_28_46_UVIS_050IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_259_22_32_38_UVIS_050IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_259_22_47_23_UVIS_050IC_ALPVIR001_PRIME      2  1024    64    75    45   1085      0   1023      0     63             alp vir
        EUV2007_332_02_26_19_UVIS_053IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_332_02_30_11_UVIS_053IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_332_02_34_03_UVIS_053IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_332_02_47_09_UVIS_053IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_332_02_51_01_UVIS_053IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_332_02_54_53_UVIS_053IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_332_03_09_38_UVIS_053IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2007_358_16_47_04_UVIS_054IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_358_16_50_56_UVIS_054IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_358_16_54_48_UVIS_054IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_358_17_07_54_UVIS_054IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2007_358_17_11_46_UVIS_054IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2007_358_17_15_38_UVIS_054IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2007_358_17_30_23_UVIS_054IC_ALPVIR001_PRIME      2  1024    64    32    45   1085      0   1023      0     63             alp vir
        EUV2007_362_23_38_13_UVIS_055IC_ALPVIR001_PRIME      2  1024    64    44    45   1085      0   1023      0     63             alp vir
        EUV2008_076_11_04_04_UVIS_061IC_ALPLEO002_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp leo
        EUV2008_076_11_07_56_UVIS_061IC_ALPLEO002_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp leo
        EUV2008_076_11_11_48_UVIS_061IC_ALPLEO002_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp leo
        EUV2008_076_11_24_54_UVIS_061IC_ALPLEO002_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp leo
        EUV2008_076_11_28_46_UVIS_061IC_ALPLEO002_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp leo
        EUV2008_076_11_32_38_UVIS_061IC_ALPLEO002_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp leo
        EUV2008_076_11_46_18_UVIS_061IC_ALPLEO002_PRIME      2  1024    64    13    45   1085      0   1023      0     63             alp leo
        EUV2008_129_16_29_02_UVIS_067IC_ALPVIR001_PRIME      1  1024    60     1   240   1143      0   1023      2     61             alp vir
        EUV2008_265_23_03_26_UVIS_086IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2008_265_23_05_20_UVIS_086IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2008_265_23_07_15_UVIS_086IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2008_265_23_12_03_UVIS_086IC_ALPVIR001_PRIME      2  1024    64    37    45   1085      0   1023      0     63             alp vir
        EUV2008_265_23_40_33_UVIS_086IC_ALPVIR001_PRIME      2  1024    64    40    45   1085      0   1023      0     63             alp vir
        EUV2008_266_00_39_22_UVIS_086IC_ALPVIR001_PRIME      1  1024    60    12   240   1143      0   1023      2     61             alp vir
        EUV2008_309_21_01_56_UVIS_091IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2008_309_21_03_50_UVIS_091IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2008_309_21_05_45_UVIS_091IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2008_309_21_10_33_UVIS_091IC_ALPVIR001_PRIME      2  1024    64    51    45   1085      0   1023      0     63             alp vir
        EUV2008_309_21_56_18_UVIS_091IC_ALPVIR001_PRIME      2  1024    64    17    45   1085      0   1023      0     63             alp vir
        EUV2008_309_22_37_02_UVIS_091IC_ALPVIR001_PRIME      1  1024    60    12   240   1143      0   1023      2     61             alp vir
        EUV2009_108_19_43_37_UVIS_109IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2009_108_19_45_31_UVIS_109IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2009_108_19_47_26_UVIS_109IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2009_108_19_52_14_UVIS_109IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2009_108_21_09_33_UVIS_109IC_ALPVIR001_PRIME      1  1024    60    23   240   1143      0   1023      2     61             alp vir
        EUV2009_121_01_04_07_UVIS_109IC_ALPVIR002_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2009_121_01_06_02_UVIS_109IC_ALPVIR002_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2009_121_01_07_57_UVIS_109IC_ALPVIR002_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2009_121_01_12_45_UVIS_109IC_ALPVIR002_PRIME      2  1024    64    56    45   1085      0   1023      0     63             alp vir
        EUV2009_121_01_54_45_UVIS_109IC_ALPVIR002_PRIME      2  1024    64    22    45   1085      0   1023      0     63             alp vir
        EUV2009_121_02_26_04_UVIS_109IC_ALPVIR002_PRIME      1  1024    60    10   240   1143      0   1023      2     61             alp vir
        EUV2009_165_10_15_08_UVIS_112IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2009_165_10_17_02_UVIS_112IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2009_165_10_18_57_UVIS_112IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2009_165_10_23_45_UVIS_112IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2009_165_11_38_04_UVIS_112IC_ALPVIR001_PRIME      1  1024    60     8   240   1143      0   1023      2     61             alp vir
        EUV2009_165_12_22_04_UVIS_112IC_ALPVIR001_PRIME      1  1024    60     1   240   1143      0   1023      2     61             alp vir
        EUV2009_276_22_56_38_UVIS_119IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2009_276_22_58_32_UVIS_119IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2009_276_23_00_27_UVIS_119IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2009_276_23_05_15_UVIS_119IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2009_277_00_24_04_UVIS_119IC_ALPVIR001_PRIME      1  1024    60    12   240   1143      0   1023      2     61             alp vir
        EUV2009_315_11_50_08_UVIS_120IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2009_315_11_52_02_UVIS_120IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2009_315_11_53_57_UVIS_120IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2009_315_11_58_45_UVIS_120IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2009_315_13_00_54_UVIS_120IC_ALPVIR001_PRIME      2   512     5   120     5   1067    512   1023     54     58             alp vir
        EUV2009_352_11_00_09_UVIS_123IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2009_352_11_02_03_UVIS_123IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2009_352_11_03_58_UVIS_123IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2009_352_11_08_46_UVIS_123IC_ALPVIR001_PRIME      2  1024    64     4    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_11_01_UVIS_123IC_ALPVIR001_PRIME      2  1024    64     1    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_11_46_UVIS_123IC_ALPVIR001_PRIME      2  1024    64     6    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_15_31_UVIS_123IC_ALPVIR001_PRIME      2  1024    64    23    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_32_01_UVIS_123IC_ALPVIR001_PRIME      2  1024    64     3    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_34_16_UVIS_123IC_ALPVIR001_PRIME      2  1024    64     4    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_36_31_UVIS_123IC_ALPVIR001_PRIME      2  1024    64    10    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_43_16_UVIS_123IC_ALPVIR001_PRIME      2  1024    64     7    45   1085      0   1023      0     63             alp vir
        EUV2009_352_11_48_31_UVIS_123IC_ALPVIR001_PRIME      2  1024    64    18    45   1085      0   1023      0     63             alp vir
        EUV2009_353_12_13_31_UVIS_123IC_ALPVIR002_PRIME      2  1024    64    46    45   1085      0   1023      0     63             alp vir
        EUV2010_037_07_53_08_UVIS_126IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2010_037_07_55_02_UVIS_126IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2010_037_07_56_57_UVIS_126IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2010_037_08_01_45_UVIS_126IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2010_037_09_20_04_UVIS_126IC_ALPVIR001_PRIME      1  1024    60    12   240   1143      0   1023      2     61             alp vir
        EUV2010_088_18_10_09_UVIS_129IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2010_088_18_12_03_UVIS_129IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2010_088_18_13_58_UVIS_129IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2010_088_18_22_56_UVIS_129IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2010_088_19_39_55_UVIS_129IC_ALPVIR001_PRIME      1  1024    60    13   240   1143      0   1023      2     61             alp vir
        EUV2010_131_01_27_39_UVIS_131IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2010_131_01_29_33_UVIS_131IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2010_131_01_31_28_UVIS_131IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2010_131_01_36_16_UVIS_131IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2010_131_02_38_24_UVIS_131IC_ALPVIR001_PRIME      2   512     5    82     5   1067    512   1023     55     59             alp vir
        EUV2010_131_02_45_34_UVIS_131IC_ALPVIR001_PRIME      2   512     5    20     5   1067    512   1023     54     58             alp vir
        EUV2010_178_15_03_09_UVIS_134IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2010_178_15_05_03_UVIS_134IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2010_178_15_06_58_UVIS_134IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2010_178_15_11_46_UVIS_134IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2010_178_16_40_35_UVIS_134IC_ALPVIR001_PRIME      1  1024    60    13   240   1143      0   1023      2     61             alp vir
        EUV2010_285_08_40_17_UVIS_139IC_ALPVIR001_PRIME      2  1024    64    36    45   1085      0   1023      0     63             alp vir
        EUV2010_285_09_28_36_UVIS_139IC_ALPVIR001_PRIME      1  1024    60    12   240   1143      0   1023      2     61             alp vir
        EUV2011_013_03_37_06_UVIS_143IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2011_013_03_39_00_UVIS_143IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2011_013_03_40_55_UVIS_143IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2011_013_03_45_43_UVIS_143IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2011_013_05_13_02_UVIS_143IC_ALPVIR001_PRIME      1  1024    60    11   240   1143      0   1023      2     61             alp vir
        EUV2011_134_00_25_28_UVIS_148IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2011_134_00_27_22_UVIS_148IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2011_134_00_29_17_UVIS_148IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2011_134_00_34_05_UVIS_148IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2011_134_01_50_54_UVIS_148IC_ALPVIR001_PRIME      1  1024    60    12   240   1143      0   1023      2     61             alp vir
        EUV2011_195_07_38_54_UVIS_150IC_ALPVIR003_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2011_195_07_40_48_UVIS_150IC_ALPVIR003_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2011_195_07_42_43_UVIS_150IC_ALPVIR003_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2011_195_07_47_31_UVIS_150IC_ALPVIR003_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2011_195_09_16_20_UVIS_150IC_ALPVIR003_PRIME      1  1024    60    11   240   1143      0   1023      2     61             alp vir
        EUV2011_237_13_43_21_UVIS_152IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2011_237_13_45_15_UVIS_152IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2011_237_13_47_10_UVIS_152IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2011_237_13_51_58_UVIS_152IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2011_237_15_10_17_UVIS_152IC_ALPVIR001_PRIME      1  1024    60     5   240   1143      0   1023      2     61             alp vir
        EUV2011_293_16_02_18_UVIS_155IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2011_293_16_04_12_UVIS_155IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2011_293_16_06_07_UVIS_155IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2011_293_16_10_55_UVIS_155IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2011_293_17_34_14_UVIS_155IC_ALPVIR001_PRIME      1  1024    60    13   240   1143      0   1023      2     61             alp vir
        EUV2011_310_16_32_17_UVIS_156IC_ALPVIR002_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2011_310_16_34_11_UVIS_156IC_ALPVIR002_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2011_310_16_36_06_UVIS_156IC_ALPVIR002_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2011_310_16_40_54_UVIS_156IC_ALPVIR002_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2011_310_17_57_13_UVIS_156IC_ALPVIR002_PRIME      1  1024    60    12   240   1143      0   1023      2     61             alp vir
        EUV2011_329_13_40_22_UVIS_157IC_ALPVIR001_PRIME      2  1024    64    98    45   1085      0   1023      0     63             alp vir
        EUV2011_344_12_39_15_UVIS_158IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2011_344_12_41_09_UVIS_158IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2011_344_12_43_04_UVIS_158IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2011_344_12_47_52_UVIS_158IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
        EUV2011_344_14_18_11_UVIS_158IC_ALPVIR001_PRIME      1  1024    60    11   240   1143      0   1023      2     61             alp vir
        EUV2012_071_07_13_17_UVIS_162IC_ALPVIR002_PRIME      2  1024    64     2    45   1085      0   1023      0     63             alp vir
        EUV2012_071_08_07_16_UVIS_162IC_ALPVIR002_PRIME      2  1024    64    96    45   1085      0   1023      0     63             alp vir
        EUV2012_124_11_43_42_UVIS_165IC_ALPVIR001_PRIME      2  1024    64     6    45   1085      0   1023      0     63             alp vir
        EUV2012_124_11_50_43_UVIS_165IC_ALPVIR001_PRIME      2  1024    64    91    45   1085      0   1023      0     63             alp vir
         EUV2012_141_08_39_14_UVIS_166IC_ALPVIR001_CAPS      2  1024    64     5    45   1085      0   1023      0     63             alp vir
         EUV2012_141_08_47_16_UVIS_166IC_ALPVIR001_CAPS      2  1024    64   128    45   1085      0   1023      0     63             alp vir
        EUV2012_248_19_09_43_UVIS_171IC_ALPVIR001_PRIME      2  1024    64     6    45   1085      0   1023      0     63             alp vir
        EUV2012_248_19_17_45_UVIS_171IC_ALPVIR001_PRIME      2  1024    64   118    45   1085      0   1023      0     63             alp vir
        EUV2012_358_07_53_36_UVIS_177IC_ALPVIR001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
        EUV2012_358_07_55_30_UVIS_177IC_ALPVIR001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
        EUV2012_358_07_57_25_UVIS_177IC_ALPVIR001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
        EUV2012_358_08_02_13_UVIS_177IC_ALPVIR001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
     EUV2013_230_14_31_36_UVIS_196IC_SPICARAST001_PRIME      0  1024    64     2    45    133      0   1023      0     63             alp vir
     EUV2013_230_14_33_30_UVIS_196IC_SPICARAST001_PRIME      1  1024    64     2    45    134      0   1023      0     63             alp vir
     EUV2013_230_14_35_25_UVIS_196IC_SPICARAST001_PRIME      2  1024    64     2    45    135      0   1023      0     63             alp vir
     EUV2013_230_14_40_13_UVIS_196IC_SPICARAST001_PRIME      2  1024    64    78    45   1085      0   1023      0     63             alp vir
